,ngram,count
1777,"call 'round the town ""i",1
1776,out call 'round the town,1
1775,run out call 'round the,1
1774,have run out call 'round,1
1773,bombs have run out call,1
1772,2] bombs have run out,1
1771,[verse 2] bombs have run,1
1770,mine [verse 2] bombs have,1
1769,not mine [verse 2] bombs,1
1768,you're not mine [verse 2],1
1739,it [chorus] i didn't even,1
1781,"""i could hear you giving",1
1738,leave it [chorus] i didn't,1
1737,so leave it [chorus] i,1
1736,again so leave it [chorus],1
1735,it again so leave it,1
1734,doing it again so leave,1
1733,not doing it again so,1
1732,we're not doing it again,1
1731,bed we're not doing it,1
1730,to bed we're not doing,1
1729,go to bed we're not,1
1728,and go to bed we're,1
1727,head and go to bed,1
1780,"town ""i could hear you",1
1782,could hear you giving her,1
1725,in my head and go,1
1797,keep dreaming [chorus] i didn't,1
1813,the light come around strange,1
1812,see the light come around,1
1811,i see the light come,1
1810,name i see the light,1
1809,my name i see the,1
1808,mistakes my name i see,1
1807,she mistakes my name i,1
1806,mine she mistakes my name,1
1805,not mine she mistakes my,1
1804,you're not mine she mistakes,1
1803,but you're not mine she,1
1798,dreaming [chorus] i didn't even,1
1796,again? keep dreaming [chorus] i,1
1783,hear you giving her head,1
1795,it again? keep dreaming [chorus],1
1794,doing it again? keep dreaming,1
1793,we're doing it again? keep,1
1792,think we're doing it again?,1
1791,you think we're doing it,1
1790,said you think we're doing,1
1789,she said you think we're,1
1788,""" she said you think",1
1787,"head "" she said you",1
1786,"her head "" she said",1
1785,"giving her head "" she",1
1784,"you giving her head """,1
1726,my head and go to,1
1724,pill in my head and,1
1666,smoke but i'm alright yeah,1
1680,playing with the air breathing,1
1692,step into your skin? i'd,1
1691,sound step into your skin?,1
1690,soft sound step into your,1
1689,down soft sound step into,1
1688,go down soft sound step,1
1687,hair go down soft sound,1
1686,your hair go down soft,1
1685,in your hair go down,1
1684,breathing in your hair go,1
1683,air breathing in your hair,1
1682,the air breathing in your,1
1681,with the air breathing in,1
1679,lights playing with the air,1
1694,your skin? i'd rather jump,1
1678,car lights playing with the,1
1677,midnight car lights playing with,1
1676,sound midnight car lights playing,1
1675,soft sound midnight car lights,1
1674,down soft sound midnight car,1
1673,go down soft sound midnight,1
1672,alright go down soft sound,1
1671,alright alright go down soft,1
1670,it's alright alright go down,1
1669,far it's alright alright go,1
1668,i'm alright yeah it's alright,1
1667,but i'm alright yeah it's,1
1693,into your skin? i'd rather,1
1695,skin? i'd rather jump in,1
1723,another pill in my head,1
1710,your nose [verse 1] twist,1
1722,stick another pill in my,1
1721,house stick another pill in,1
1720,the house stick another pill,1
1719,drowns the house stick another,1
1718,sun drowns the house stick,1
1717,lounge sun drowns the house,1
1716,the lounge sun drowns the,1
1715,around the lounge sun drowns,1
1714,twist around the lounge sun,1
1713,1] twist around the lounge,1
1712,[verse 1] twist around the,1
1711,nose [verse 1] twist around,1
1709,through your nose [verse 1],1
1696,i'd rather jump in your,1
1708,breathe through your nose [verse,1
1707,you breathe through your nose,1
1706,so you breathe through your,1
1705,mouth so you breathe through,1
1704,your mouth so you breathe,1
1703,up your mouth so you,1
1702,taking up your mouth so,1
1701,bones taking up your mouth,1
1700,your bones taking up your,1
1699,in your bones taking up,1
1698,jump in your bones taking,1
1697,rather jump in your bones,1
1125,bye even in the state,1
1043,late but i arrived i'm,1
1123,to say bye even in,1
560,down down down and smash,1
404,soon you will be mine,1
403,time soon you will be,1
402,a time soon you will,1
401,at a time soon you,1
400,day at a time soon,1
399,one day at a time,1
398,it one day at a,1
397,take it one day at,1
396,i'll take it one day,1
395,again i'll take it one,1
394,again again i'll take it,1
393,leg again again i'll take,1
392,your leg again again i'll,1
391,touched your leg again again,1
390,and touched your leg again,1
389,lines and touched your leg,1
388,the lines and touched your,1
387,between the lines and touched,1
386,read between the lines and,1
385,i read between the lines,1
384,"fine"" i read between the",1
383,"it's fine"" i read between",1
382,"no it's fine"" i read",1
381,"""oh no it's fine"" i",1
380,"said ""oh no it's fine""",1
379,"you said ""oh no it's",1
378,"again you said ""oh no",1
405,you will be mine oh,1
406,will be mine oh but,1
407,be mine oh but i,1
422,is in your eyes you,1
434,down with me? maybe 'cause,1
433,sitting down with me? maybe,1
432,fancy sitting down with me?,1
431,you fancy sitting down with,1
430,do you fancy sitting down,1
429,alive do you fancy sitting,1
428,so alive do you fancy,1
427,look so alive do you,1
426,you look so alive do,1
425,eyes you look so alive,1
424,your eyes you look so,1
423,in your eyes you look,1
421,smoke is in your eyes,1
408,mine oh but i want,1
420,the smoke is in your,1
419,when the smoke is in,1
418,now when the smoke is,1
417,you now when the smoke,1
416,want you now when the,1
415,i want you now when,1
414,now i want you now,1
413,you now i want you,1
412,want you now i want,1
411,i want you now i,1
410,but i want you now,1
409,oh but i want you,1
377,"coat again you said ""oh",1
376,your coat again you said,1
375,on your coat again you,1
292,so excited for the night,1
304,enormous house you said someday,1
303,your enormous house you said,1
302,and your enormous house you,1
301,bike and your enormous house,1
300,my bike and your enormous,1
299,need's my bike and your,1
298,we need's my bike and,1
297,all we need's my bike,1
296,night all we need's my,1
295,the night all we need's,1
294,for the night all we,1
293,excited for the night all,1
291,i'm so excited for the,1
306,you said someday we might,1
290,'round i'm so excited for,1
289,me 'round i'm so excited,1
288,want me 'round i'm so,1
287,don't want me 'round i'm,1
286,you don't want me 'round,1
285,if you don't want me,1
284,right if you don't want,1
283,it right if you don't,1
282,make it right if you,1
281,never make it right if,1
280,i'll never make it right,1
279,light i'll never make it,1
305,house you said someday we,1
307,said someday we might when,1
374,caught on your coat again,1
322,and see if you're all,1
373,i'm caught on your coat,1
372,2] i'm caught on your,1
371,[verse 2] i'm caught on,1
370,mind [verse 2] i'm caught,1
369,your mind [verse 2] i'm,1
368,change your mind [verse 2],1
328,need [hook] don't you see,1
327,i need [hook] don't you,1
326,all i need [hook] don't,1
325,you're all i need [hook],1
324,if you're all i need,1
323,see if you're all i,1
321,around and see if you're,1
308,someday we might when i'm,1
320,knock around and see if,1
319,we'll knock around and see,1
318,then we'll knock around and,1
317,'til then we'll knock around,1
316,height 'til then we'll knock,1
315,your height 'til then we'll,1
314,to your height 'til then,1
313,closer to your height 'til,1
312,i'm closer to your height,1
311,when i'm closer to your,1
310,might when i'm closer to,1
309,we might when i'm closer,1
435,with me? maybe 'cause you're,1
436,me? maybe 'cause you're all,1
437,maybe 'cause you're all i,1
512,an old friend i can't,1
524,insist on haunting your bed,1
523,i insist on haunting your,1
522,so i insist on haunting,1
521,head so i insist on,1
520,own head so i insist,1
519,my own head so i,1
518,within my own head so,1
517,exist within my own head,1
516,can't exist within my own,1
515,i can't exist within my,1
514,friend i can't exist within,1
513,old friend i can't exist,1
511,like an old friend i,1
526,haunting your bed if you,1
510,me like an old friend,1
509,treat me like an old,1
508,then treat me like an,1
507,must then treat me like,1
506,you must then treat me,1
505,if you must then treat,1
504,me if you must then,1
503,fuck me if you must,1
502,well fuck me if you,1
501,instrument well fuck me if,1
500,an instrument well fuck me,1
499,i'm an instrument well fuck,1
525,on haunting your bed if,1
527,your bed if you could,1
497,belief that i'm an instrument,1
542,scared anymore no i'm not,1
558,your head down down down,1
557,push your head down down,1
556,round push your head down,1
555,car round push your head,1
554,spin car round push your,1
553,2] spin car round push,1
552,[verse 2] spin car round,1
551,scared [verse 2] spin car,1
550,not scared [verse 2] spin,1
549,i'm not scared [verse 2],1
544,no i'm not scared i'm,1
543,anymore no i'm not scared,1
541,not scared anymore no i'm,1
528,bed if you could only,1
540,i'm not scared anymore no,1
539,[hook] i'm not scared anymore,1
538,see [hook] i'm not scared,1
537,you'd see [hook] i'm not,1
536,said you'd see [hook] i'm,1
535,i said you'd see [hook],1
534,what i said you'd see,1
533,hear what i said you'd,1
532,only hear what i said,1
531,could only hear what i,1
530,you could only hear what,1
529,if you could only hear,1
498,that i'm an instrument well,1
496,through belief that i'm an,1
438,'cause you're all i need,1
452,deliberate feeling of your arms,1
464,i want to kiss your,1
463,friend i want to kiss,1
462,your friend i want to,1
461,be your friend i want,1
460,to be your friend i,1
459,want to be your friend,1
458,don't want to be your,1
457,i don't want to be,1
456,arms i don't want to,1
455,your arms i don't want,1
454,of your arms i don't,1
453,feeling of your arms i,1
451,not deliberate feeling of your,1
466,to kiss your neck [hook],1
450,is not deliberate feeling of,1
449,place is not deliberate feeling,1
448,my place is not deliberate,1
447,heart my place is not,1
446,your heart my place is,1
445,to your heart my place,1
444,according to your heart my,1
443,[bridge] according to your heart,1
442,need [bridge] according to your,1
441,i need [bridge] according to,1
440,all i need [bridge] according,1
439,you're all i need [bridge],1
465,want to kiss your neck,1
467,kiss your neck [hook] don't,1
495,friends through belief that i'm,1
482,i hope you amend it,1
494,my friends through belief that,1
493,of my friends through belief,1
492,lot of my friends through,1
491,a lot of my friends,1
490,lost a lot of my,1
489,i've lost a lot of,1
488,think i've lost a lot,1
487,i think i've lost a,1
486,it i think i've lost,1
485,amend it i think i've,1
484,you amend it i think,1
483,hope you amend it i,1
481,dead i hope you amend,1
468,your neck [hook] don't you,1
480,is dead i hope you,1
479,dad is dead i hope,1
478,your dad is dead i,1
477,that your dad is dead,1
476,sorry that your dad is,1
475,i'm sorry that your dad,1
474,1] i'm sorry that your,1
473,[verse 1] i'm sorry that,1
472,mind [verse 1] i'm sorry,1
471,your mind [verse 1] i'm,1
470,change your mind [verse 1],1
469,neck [hook] don't you see,1
278,losing light i'll never make,1
277,started losing light i'll never,1
276,we started losing light i'll,1
75,ghost on this island and,1
87,my wife inquired of understanding,1
86,and my wife inquired of,1
85,blood and my wife inquired,1
84,in blood and my wife,1
83,covered in blood and my,1
82,all covered in blood and,1
81,hands all covered in blood,1
80,his hands all covered in,1
79,and his hands all covered,1
78,island and his hands all,1
77,this island and his hands,1
76,on this island and his,1
74,a ghost on this island,1
89,inquired of understanding but of,1
73,there's a ghost on this,1
72,swear there's a ghost on,1
71,i swear there's a ghost,1
70,and i swear there's a,1
69,1] and i swear there's,1
68,[verse 1] and i swear,1
67,'round [verse 1] and i,1
66,and 'round [verse 1] and,1
65,'round and 'round [verse 1],1
64,go 'round and 'round [verse,1
63,we go 'round and 'round,1
62,yeah we go 'round and,1
88,wife inquired of understanding but,1
90,of understanding but of course,1
60,we drive yeah we go,1
105,to somebody who doesn't speak?,1
124,the same for you? [verse,1
116,"water"" [chorus] is it the",1
115,"treading water"" [chorus] is it",1
114,"just treading water"" [chorus] is",1
113,"i'm just treading water"" [chorus]",1
112,"like i'm just treading water""",1
111,feel like i'm just treading,1
110,i feel like i'm just,1
109,speak? i feel like i'm,1
108,doesn't speak? i feel like,1
107,who doesn't speak? i feel,1
106,somebody who doesn't speak? i,1
104,relate to somebody who doesn't,1
91,understanding but of course my,1
103,i relate to somebody who,1
102,can i relate to somebody,1
101,"""how can i relate to",1
100,"said ""how can i relate",1
99,"she said ""how can i",1
98,"can't she said ""how can",1
97,"you can't she said ""how",1
96,dear you can't she said,1
95,my dear you can't she,1
94,course my dear you can't,1
93,of course my dear you,1
92,but of course my dear,1
61,drive yeah we go 'round,1
59,and we drive yeah we,1
126,for you? [verse 2] well,1
15,think i love you and,1
27,all depends are we just,1
26,it all depends are we,1
25,again it all depends are,1
24,leaving again it all depends,1
23,about leaving again it all,1
22,thinking about leaving again it,1
21,was thinking about leaving again,1
20,i was thinking about leaving,1
19,and i was thinking about,1
18,you and i was thinking,1
17,love you and i was,1
16,i love you and i,1
14,i think i love you,1
29,are we just friends? and,1
13,high i think i love,1
12,so high i think i,1
11,i'm so high i think,1
10,man i'm so high i,1
9,"2"" man i'm so high",1
8,"before 2"" man i'm so",1
7,"one before 2"" man i'm",1
6,"eat one before 2"" man",1
5,"should eat one before 2""",1
4,"""we should eat one before",1
3,"new ""we should eat one",1
2,"so new ""we should eat",1
28,depends are we just friends?,1
30,we just friends? and can,1
58,town and we drive yeah,1
45,babe it's anobrain we take,1
57,the town and we drive,1
56,of the town and we,1
55,edge of the town and,1
54,the edge of the town,1
53,to the edge of the,1
52,car to the edge of,1
51,mum's car to the edge,1
50,your mum's car to the,1
49,take your mum's car to,1
48,we take your mum's car,1
47,anobrain we take your mum's,1
46,it's anobrain we take your,1
44,you babe it's anobrain we,1
31,just friends? and can you,1
43,for you babe it's anobrain,1
42,k? for you babe it's,1
41,your k? for you babe,1
40,of your k? for you,1
39,bit of your k? for,1
38,little bit of your k?,1
37,a little bit of your,1
36,leave a little bit of,1
35,you leave a little bit,1
34,can you leave a little,1
33,and can you leave a,1
32,friends? and can you leave,1
125,same for you? [verse 2],1
127,you? [verse 2] well he,1
275,out? we started losing light,1
232,first line we made it,1
244,she's rushing in your bed,1
243,facedown she's rushing in your,1
242,and facedown she's rushing in,1
241,blue and facedown she's rushing,1
240,and blue and facedown she's,1
239,black and blue and facedown,1
238,he's black and blue and,1
237,through he's black and blue,1
236,it through he's black and,1
235,made it through he's black,1
234,we made it through he's,1
233,line we made it through,1
231,the first line we made,1
246,in your bed you take,1
230,chasing the first line we,1
229,you're chasing the first line,1
228,while you're chasing the first,1
227,friends while you're chasing the,1
226,your friends while you're chasing,1
225,pulling your friends while you're,1
224,and pulling your friends while,1
223,ends and pulling your friends,1
222,saving ends and pulling your,1
221,beds saving ends and pulling,1
220,hospital beds saving ends and,1
219,in hospital beds saving ends,1
245,rushing in your bed you,1
247,your bed you take draws,1
217,broken heads in hospital beds,1
262,lost my head can you,1
274,coming out? we started losing,1
273,you coming out? we started,1
272,time you coming out? we,1
271,what time you coming out?,1
270,1] what time you coming,1
269,[verse 1] what time you,1
268,"it?"" [verse 1] what time",1
267,"see it?"" [verse 1] what",1
266,"you see it?"" [verse 1]",1
265,"can you see it?"" [verse",1
264,"head can you see it?""",1
263,my head can you see,1
261,"""i lost my head can",1
248,bed you take draws to,1
260,"said ""i lost my head",1
259,"he said ""i lost my",1
258,"then he said ""i lost",1
257,"facedown then he said ""i",1
256,and facedown then he said,1
255,head and facedown then he,1
254,your head and facedown then,1
253,sort your head and facedown,1
252,to sort your head and,1
251,draws to sort your head,1
250,take draws to sort your,1
249,you take draws to sort,1
218,heads in hospital beds saving,1
216,off broken heads in hospital,1
128,[verse 2] well he comes,1
142,so rushed well i love,1
165,the criminals and liars keep,1
164,well the criminals and liars,1
163,you? well the criminals and,1
162,for you? well the criminals,1
161,same for you? well the,1
160,the same for you? well,1
159,much [chorus] is it the,1
158,too much [chorus] is it,1
157,all too much [chorus] is,1
156,you all too much [chorus],1
144,well i love the house,1
143,rushed well i love the,1
141,appears so rushed well i,1
167,and liars keep them in,1
140,work appears so rushed well,1
139,his work appears so rushed,1
138,and his work appears so,1
137,capricious and his work appears,1
136,so capricious and his work,1
135,goes so capricious and his,1
134,he goes so capricious and,1
133,and he goes so capricious,1
132,comes and he goes so,1
131,he comes and he goes,1
130,well he comes and he,1
129,2] well he comes and,1
166,criminals and liars keep them,1
168,liars keep them in your,1
215,them off broken heads in,1
183,much [bridge] the blood is,1
214,wash them off broken heads,1
213,just wash them off broken,1
200,[break] the blood is on,1
199,hands [break] the blood is,1
198,your hands [break] the blood,1
197,as your hands [break] the,1
196,well as your hands [break],1
195,hands the blood is on,1
194,your hands the blood is,1
193,as your hands the blood,1
192,well as your hands the,1
184,[bridge] the blood is on,1
182,too much [bridge] the blood,1
169,keep them in your cells,1
181,all too much [bridge] the,1
180,you all too much [bridge],1
179,and i love the house,1
178,mine and i love the,1
177,of mine and i love,1
176,privilege of mine and i,1
175,a privilege of mine and,1
174,as a privilege of mine,1
173,cells as a privilege of,1
172,your cells as a privilege,1
171,in your cells as a,1
170,them in your cells as,1
559,head down down down and,1
561,down down and smash into,1
1122,hard to say bye even,1
562,down and smash into the,1
909,is all soft now and,1
908,in is all soft now,1
907,you're in is all soft,1
906,that you're in is all,1
905,skin that you're in is,1
904,the skin that you're in,1
903,1] the skin that you're,1
902,[verse 1] the skin that,1
901,that [verse 1] the skin,1
900,like that [verse 1] the,1
899,things like that [verse 1],1
898,to things like that [verse,1
897,regards to things like that,1
896,in regards to things like,1
895,record in regards to things,1
894,honest record in regards to,1
893,most honest record in regards,1
892,the most honest record in,1
891,is the most honest record,1
890,cars is the most honest,1
889,for cars is the most,1
888,music for cars is the,1
887,think music for cars is,1
886,i think music for cars,1
885,that i think music for,1
884,was that i think music,1
883,that was that i think,1
910,all soft now and your,1
911,soft now and your bones,1
912,now and your bones are,1
931,everybody's pushing out babies now,1
948,with you [hook] cause everybody's,1
947,high with you [hook] cause,1
946,getting high with you [hook],1
945,you in the mornings i,1
944,with you in the mornings,1
943,high with you in the,1
942,getting high with you in,1
936,[interlude] in the mornings i,1
935,now [interlude] in the mornings,1
934,babies now [interlude] in the,1
933,out babies now [interlude] in,1
932,pushing out babies now [interlude],1
930,cause everybody's pushing out babies,1
913,and your bones are dry,1
929,sad? cause everybody's pushing out,1
928,you sad? cause everybody's pushing,1
927,why you sad? cause everybody's,1
926,and why you sad? cause,1
925,for and why you sad?,1
924,here for and why you,1
919,ice what you sitting 'round,1
918,as ice what you sitting,1
917,dry as ice what you,1
916,are dry as ice what,1
915,bones are dry as ice,1
914,your bones are dry as,1
882,and that was that i,1
881,synth and that was that,1
880,and synth and that was,1
836,recorded the guitar take and,1
848,we were like ‘this is,1
847,and we were like ‘this,1
846,hammered and we were like,1
845,back hammered and we were,1
844,it back hammered and we,1
843,to it back hammered and,1
842,listened to it back hammered,1
841,we listened to it back,1
840,and we listened to it,1
839,take and we listened to,1
838,guitar take and we listened,1
837,the guitar take and we,1
835,i recorded the guitar take,1
850,like ‘this is really pretty,1
834,influence i recorded the guitar,1
833,the influence i recorded the,1
832,under the influence i recorded,1
831,were under the influence i,1
830,we were under the influence,1
829,so we were under the,1
828,night so we were under,1
827,saturday night so we were,1
826,a saturday night so we,1
825,on a saturday night so,1
824,2am on a saturday night,1
823,was 2am on a saturday,1
849,were like ‘this is really,1
851,‘this is really pretty man,1
879,vocals and synth and that,1
866,day and we just spent,1
878,of vocals and synth and,1
877,moments of vocals and synth,1
876,little moments of vocals and,1
875,putting little moments of vocals,1
874,hour putting little moments of,1
873,an hour putting little moments,1
872,half an hour putting little,1
871,like half an hour putting,1
870,spent like half an hour,1
869,just spent like half an,1
868,we just spent like half,1
867,and we just spent like,1
865,next day and we just,1
852,is really pretty man nah,1
864,the next day and we,1
863,up the next day and,1
862,woke up the next day,1
861,we woke up the next,1
860,sleep’ we woke up the,1
859,some sleep’ we woke up,1
858,get some sleep’ we woke,1
857,let’s get some sleep’ we,1
856,nah let’s get some sleep’,1
855,man nah let’s get some,1
854,pretty man nah let’s get,1
853,really pretty man nah let’s,1
949,you [hook] cause everybody's pushing,1
950,[hook] cause everybody's pushing what,1
951,cause everybody's pushing what you,1
1047,i'm sorry but i'd rather,1
1059,die exaggerate and you and,1
1058,family die exaggerate and you,1
1057,my family die exaggerate and,1
1056,watching my family die exaggerate,1
1055,than watching my family die,1
1054,high than watching my family,1
1053,getting high than watching my,1
1052,be getting high than watching,1
1051,rather be getting high than,1
1050,i'd rather be getting high,1
1049,but i'd rather be getting,1
1048,sorry but i'd rather be,1
1046,arrived i'm sorry but i'd,1
1061,and you and i oh,1
1045,i arrived i'm sorry but,1
1044,but i arrived i'm sorry,1
1,"jeans so new ""we should",1
1042,was late but i arrived,1
1041,i was late but i,1
1040,2] i was late but,1
1039,[verse 2] i was late,1
1038,mind [verse 2] i was,1
1037,you mind [verse 2] i,1
1036,don't you mind [verse 2],1
1034,attack don't you mind don't,1
1033,heart attack don't you mind,1
1060,exaggerate and you and i,1
1062,you and i oh i,1
1031,like a heart attack don't,1
1077,mind [hook] i put your,1
1121,it hard to say bye,1
1120,find it hard to say,1
1119,i find it hard to,1
1118,1] i find it hard,1
1117,[verse 1] i find it,1
1116,mind [verse 1] i find,1
1115,you mind [verse 1] i,1
1114,don't you mind [verse 1],1
1113,mind i put your mother,1
1112,you mind i put your,1
1111,don't you mind i put,1
1078,[hook] i put your mother,1
1076,you mind [hook] i put,1
1063,and i oh i think,1
1075,don't you mind [hook] i,1
1074,body don't you mind [hook],1
1073,your body don't you mind,1
1072,to your body don't you,1
1071,terrible to your body don't,1
1070,something terrible to your body,1
1069,did something terrible to your,1
1068,i did something terrible to,1
1067,think i did something terrible,1
1066,i think i did something,1
1065,oh i think i did,1
1064,i oh i think i,1
1032,a heart attack don't you,1
1030,face like a heart attack,1
952,everybody's pushing what you sitting,1
966,is pushing [outro] well i,1
995,plane in the middle of,1
994,a plane in the middle,1
993,got a plane in the,1
992,i got a plane in,1
991,1] i got a plane,1
990,[verse 1] i got a,1
989,now [verse 1] i got,1
988,dead now [verse 1] i,1
987,you're dead now [verse 1],1
986,but you're dead now [verse,1
968,[outro] well i thought i'd,1
967,pushing [outro] well i thought,1
965,everybody is pushing [outro] well,1
997,the middle of the night,1
964,cause everybody is pushing [outro],1
963,pushing cause everybody is pushing,1
962,is pushing cause everybody is,1
961,everybody is pushing cause everybody,1
960,cause everybody is pushing cause,1
959,that? cause everybody is pushing,1
958,is that? cause everybody is,1
957,why is that? cause everybody,1
956,and why is that? cause,1
955,for and why is that?,1
954,here for and why is,1
953,pushing what you sitting 'round,1
996,in the middle of the,1
998,middle of the night don't,1
1029,my face like a heart,1
1016,gave you something you can,1
1028,seen my face like a,1
1027,you've seen my face like,1
1026,mind you've seen my face,1
1025,you mind you've seen my,1
1024,don't you mind you've seen,1
1023,back don't you mind you've,1
1022,give back don't you mind,1
1021,never give back don't you,1
1020,can never give back don't,1
1019,you can never give back,1
1018,something you can never give,1
1017,you something you can never,1
1015,i gave you something you,1
999,of the night don't you,1
1014,mind i gave you something,1
1013,you mind i gave you,1
1012,don't you mind i gave,1
1008,somebody don't you mind don't,1
1007,killed somebody don't you mind,1
1006,nearly killed somebody don't you,1
1005,i nearly killed somebody don't,1
1004,mind i nearly killed somebody,1
1003,you mind i nearly killed,1
1002,don't you mind i nearly,1
1001,night don't you mind i,1
1000,the night don't you mind,1
822,this was 2am on a,1
821,zone this was 2am on,1
820,the zone this was 2am,1
655,end fall down write another,1
667,knocking me out talking like,1
666,in knocking me out talking,1
665,me in knocking me out,1
664,locking me in knocking me,1
663,friends locking me in knocking,1
662,your friends locking me in,1
661,about your friends locking me,1
660,song about your friends locking,1
659,another song about your friends,1
658,write another song about your,1
657,down write another song about,1
656,fall down write another song,1
654,the end fall down write,1
669,out talking like you do,1
653,'til the end fall down,1
652,staying 'til the end fall,1
651,not staying 'til the end,1
650,now? not staying 'til the,1
649,go now? not staying 'til,1
648,we go now? not staying,1
647,can we go now? not,1
646,2] can we go now?,1
645,[verse 2] can we go,1
644,bending [verse 2] can we,1
643,cars bending [verse 2] can,1
642,head cars bending [verse 2],1
668,me out talking like you,1
670,talking like you do and,1
621,say [pre-chorus] drink fall spew,1
685,helping you [pre-chorus] drink fall,1
698,"new track ""hnscc"" from music",1
697,"interviewer: new track ""hnscc"" from",1
696,"music interviewer: new track ""hnscc""",1
695,tidy music interviewer: new track,1
694,bang tidy music interviewer: new,1
693,with bang tidy music interviewer:,1
692,interview with bang tidy music,1
691,bending interview with bang tidy,1
690,cars bending interview with bang,1
689,head cars bending interview with,1
688,bending head cars bending interview,1
686,you [pre-chorus] drink fall spew,1
684,i'm helping you [pre-chorus] drink,1
671,like you do and if,1
683,think i'm helping you [pre-chorus],1
682,don't think i'm helping you,1
681,i don't think i'm helping,1
680,me i don't think i'm,1
679,helping me i don't think,1
678,you're helping me i don't,1
677,think you're helping me i,1
676,you think you're helping me,1
675,if you think you're helping,1
674,and if you think you're,1
673,do and if you think,1
672,you do and if you,1
641,bending head cars bending [verse,1
620,you say [pre-chorus] drink fall,1
700,"""hnscc"" from music for cars",1
576,found and a terrible sound,1
588,oh i prefer it in,1
587,true oh i prefer it,1
586,is true oh i prefer,1
585,saying is true oh i,1
584,they're saying is true oh,1
583,what they're saying is true,1
582,if what they're saying is,1
581,what if what they're saying,1
580,sound what if what they're,1
579,terrible sound what if what,1
578,a terrible sound what if,1
577,and a terrible sound what,1
575,glass found and a terrible,1
590,prefer it in your bed;,1
574,of glass found and a,1
573,piece of glass found and,1
572,a piece of glass found,1
571,been a piece of glass,1
570,there's been a piece of,1
569,you there's been a piece,1
568,with you there's been a,1
567,ground with you there's been,1
566,the ground with you there's,1
565,into the ground with you,1
564,smash into the ground with,1
563,and smash into the ground,1
589,i prefer it in your,1
591,it in your bed; television,1
619,what you say [pre-chorus] drink,1
606,down and stop looking at,1
618,exactly what you say [pre-chorus],1
617,hear exactly what you say,1
616,can hear exactly what you,1
615,they can hear exactly what,1
614,out they can hear exactly,1
613,blow out they can hear,1
612,friends blow out they can,1
611,my friends blow out they,1
610,at my friends blow out,1
609,looking at my friends blow,1
608,stop looking at my friends,1
607,and stop looking at my,1
605,voice down and stop looking,1
592,in your bed; television set,1
604,your voice down and stop,1
603,keep your voice down and,1
602,1] keep your voice down,1
601,[verse 1] keep your voice,1
600,scared [verse 1] keep your,1
599,not scared [verse 1] keep,1
598,i'm not scared [verse 1],1
597,[hook] i'm not scared i'm,1
596,set [hook] i'm not scared,1
595,television set [hook] i'm not,1
594,bed; television set [hook] i'm,1
593,your bed; television set [hook],1
699,"track ""hnscc"" from music for",1
701,from music for cars is,1
819,in the zone this was,1
776,really mess with the dynamics,1
788,guitar take i was playing,1
787,live guitar take i was,1
786,a live guitar take i,1
785,actually a live guitar take,1
784,it’s actually a live guitar,1
783,lives it’s actually a live,1
782,people’s lives it’s actually a,1
781,of people’s lives it’s actually,1
780,dynamics of people’s lives it’s,1
779,the dynamics of people’s lives,1
778,with the dynamics of people’s,1
777,mess with the dynamics of,1
775,can really mess with the,1
790,i was playing the guitar,1
774,over can really mess with,1
773,control over can really mess,1
772,no control over can really,1
771,have no control over can,1
770,you have no control over,1
769,something you have no control,1
768,that something you have no,1
767,fact that something you have,1
766,the fact that something you,1
765,impact the fact that something,1
764,big impact the fact that,1
763,a big impact the fact,1
789,take i was playing the,1
791,was playing the guitar plugged,1
761,it was a big impact,1
806,plugin you can imagine he,1
818,was in the zone this,1
817,i was in the zone,1
816,so i was in the,1
815,me so i was in,1
814,telling me so i was,1
813,without telling me so i,1
812,it without telling me so,1
811,recorded it without telling me,1
810,he recorded it without telling,1
809,imagine he recorded it without,1
808,can imagine he recorded it,1
807,you can imagine he recorded,1
805,every plugin you can imagine,1
792,playing the guitar plugged in,1
804,through every plugin you can,1
803,it through every plugin you,1
802,putting it through every plugin,1
801,was putting it through every,1
800,george was putting it through,1
799,and george was putting it,1
798,computer and george was putting,1
797,the computer and george was,1
796,in the computer and george,1
795,plugged in the computer and,1
794,guitar plugged in the computer,1
793,the guitar plugged in the,1
762,was a big impact the,1
760,like it was a big,1
702,music for cars is a,1
716,fact it features no lyrics,1
728,matty healy: my nana who,1
727,track? matty healy: my nana,1
726,the track? matty healy: my,1
725,behind the track? matty healy:,1
724,idea behind the track? matty,1
723,the idea behind the track?,1
722,was the idea behind the,1
721,what was the idea behind,1
720,lyrics what was the idea,1
719,no lyrics what was the,1
718,features no lyrics what was,1
717,it features no lyrics what,1
715,the fact it features no,1
730,my nana who i was,1
714,especially the fact it features,1
713,before especially the fact it,1
712,done before especially the fact,1
711,you’ve done before especially the,1
710,what you’ve done before especially,1
709,from what you’ve done before,1
708,cry from what you’ve done,1
707,far cry from what you’ve,1
706,a far cry from what,1
705,is a far cry from,1
704,cars is a far cry,1
703,for cars is a far,1
729,healy: my nana who i,1
731,nana who i was close,1
759,felt like it was a,1
746,about that time that the,1
758,it felt like it was,1
757,and it felt like it,1
756,cancer and it felt like,1
755,with cancer and it felt,1
754,diagnosed with cancer and it,1
753,got diagnosed with cancer and,1
752,mum got diagnosed with cancer,1
751,guitarist’s mum got diagnosed with,1
750,the guitarist’s mum got diagnosed,1
749,that the guitarist’s mum got,1
