,ngram,count
314,draw i've not,1
313,to draw i've,1
308,draw] i've not,1
307,to draw] i've,1
340,anything fourteen times,1
341,fourteen times love,1
342,times love yourself,1
343,love yourself like,1
370,don't let the,1
369,change don't let,1
368,won't change don't,1
367,who won't change,1
366,self who won't,1
365,future self who,1
364,your future self,1
363,to your future,1
362,letter to your,1
361,a letter to,1
360,write a letter,1
359,advice write a,1
358,my advice write,1
357,advice my advice,1
356,my advice my,1
355,of my advice,1
354,any of my,1
353,take any of,1
352,don't take any,1
351,love don't take,1
350,you love don't,1
349,one you love,1
348,love one you,1
347,you love one,1
346,someone you love,1
345,like someone you,1
344,yourself like someone,1
436,you're not the,1
438,the same as,1
575,"she said ""i",1
525,just try [chorus],1
541,the best of,1
540,at the best,1
539,1] at the,1
538,[verse 1] at,1
537,sometimes [verse 1],1
536,sometimes always wanna,1
535,i sometimes always,1
534,sometimes i sometimes,1
533,sometimes sometimes i,1
531,die sometimes sometimes,1
530,die and i,1
529,wanna die and,1
526,try [chorus] and,1
524,survive; just try,1
509,it's nothing but,1
523,can't survive; just,1
522,you can't survive;,1
521,if you can't,1
520,small if you,1
519,for small if,1
518,room for small,1
517,living room for,1
516,video living room,1
515,the video living,1
514,on the video,1
513,squeak on the,1
512,a squeak on,1
511,but a squeak,1
542,best of times,1
543,of times i'm,1
544,times i'm lonely,1
545,i'm lonely in,1
573,did right? she,1
572,i did right?,1
571,that i did,1
570,things that i,1
568,on the things,1
567,rely on the,1
566,i rely on,1
565,would i rely,1
564,why would i,1
563,time why would,1
562,the time why,1
561,got the time,1
560,have got the,1
559,you have got,1
558,if you have,1
557,you if you,1
556,show you if,1
555,to show you,1
554,something to show,1
553,find something to,1
552,can find something,1
551,i can find,1
550,but i can,1
549,mind but i,1
548,my mind but,1
547,in my mind,1
546,lonely in my,1
510,nothing but a,1
508,try it's nothing,1
439,same as them,1
454,family and your,1
475,you sing the,1
474,lose you sing,1
473,you lose you,1
472,win you lose,1
471,you win you,1
470,2] you win,1
469,[verse 2] you,1
468,sometimes [verse 2],1
459,pretend [chorus] and,1
458,i pretend [chorus],1
457,friends i pretend,1
456,your friends i,1
455,and your friends,1
453,your family and,1
507,i try it's,1
452,to your family,1
451,happens to your,1
450,it happens to,1
449,you it happens,1
448,to you it,1
447,happen to you,1
446,won't happen to,1
445,it won't happen,1
444,death it won't,1
443,your death it,1
442,but your death,1
441,them but your,1
440,as them but,1
476,sing the blues,1
477,the blues there's,1
478,blues there's no,1
479,there's no point,1
506,when i try,1
505,and when i,1
504,speak and when,1
503,hardly speak and,1
502,can hardly speak,1
501,i can hardly,1
500,entropy i can,1
499,through entropy i,1
498,collapsed through entropy,1
497,face collapsed through,1
496,a face collapsed,1
495,geography? a face,1
494,through geography? a,1
493,me through geography?,1
492,i me through,1
491,am i me,1
490,[bridge] am i,1
489,die [bridge] am,1
488,wanna die [bridge],1
487,refuse [chorus] and,1
486,i'll refuse [chorus],1
485,shoes i'll refuse,1
484,concrete shoes i'll,1
483,buying concrete shoes,1
482,in buying concrete,1
481,point in buying,1
480,no point in,1
306,how to draw],1
305,i: how to,1
304,[part i: how,1
118,you get to,1
131,the same in,1
130,tastes the same,1
129,all tastes the,1
128,it all tastes,1
127,and it all,1
126,lie and it,1
125,don't lie and,1
124,friends don't lie,1
123,like friends don't,1
122,age like friends,1
121,my age like,1
120,to my age,1
119,get to my,1
117,when you get,1
102,weak [pre chorus],1
116,things when you,1
115,couple things when,1
114,a couple things,1
113,learn a couple,1
112,you learn a,1
111,1] you learn,1
110,[verse 1] you,1
109,mistake [verse 1],1
108,and save all,1
107,[chorus] and save,1
106,sometimes [chorus] and,1
105,and don't wait,1
104,chorus] and don't,1
132,same in the,1
133,in the dark,1
134,the dark when,1
135,dark when your,1
176,in one of,1
175,hair in one,1
174,grey hair in,1
173,a grey hair,1
172,found a grey,1
171,i found a,1
170,2] i found,1
169,give? [verse 2],1
154,29 [chorus] so,1
153,at 29 [chorus],1
152,enlightened at 29,1
151,spiritually enlightened at,1
150,getting spiritually enlightened,1
149,you're getting spiritually,1
148,times you're getting,1
147,the times you're,1
146,of the times,1
145,sign of the,1
144,a sign of,1
143,is a sign,1
142,collection is a,1
141,coffee collection is,1
140,your coffee collection,1
139,and your coffee,1
138,vinyl and your,1
137,your vinyl and,1
136,when your vinyl,1
103,[pre chorus] and,1
101,me weak [pre,1
303,give? [part i:,1
17,ones you like,1
30,the smell of,1
29,sleep the smell,1
28,to sleep the,1
27,want to sleep,1
26,just want to,1
25,i just want,1
24,hug i just,1
23,to hug i,1
22,want to hug,1
21,don't want to,1
20,i don't want,1
19,like i don't,1
18,you like i,1
16,the ones you,1
100,makes me weak,1
15,jeans the ones,1
14,those jeans the,1
13,me those jeans,1
12,bought me those,1
11,she bought me,1
10,light she bought,1
9,the light she,1
8,out the light,1
7,turn out the,1
6,then turn out,1
5,mistake then turn,1
4,my mistake then,1
2,and be my,1
31,smell of your,1
32,of your hair,1
33,your hair reminds,1
34,hair reminds me,1
99,she makes me,1
98,but she makes,1
97,hard but she,1
96,me hard but,1
95,make me hard,1
94,do make me,1
93,you do make,1
92,speak you do,1
91,shouldn't speak you,1
90,we shouldn't speak,1
89,'cause we shouldn't,1
88,called 'cause we,1
87,have called 'cause,1
86,shouldn't have called,1
85,i shouldn't have,1
84,2] i shouldn't,1
82,mistake [verse 2],1
62,[chorus] save all,1
61,sometimes [chorus] save,1
42,so don't wait,1
41,chorus] so don't,1
40,[pre chorus] so,1
39,feet [pre chorus],1
38,her feet [pre,1
37,of her feet,1
36,me of her,1
35,reminds me of,1
177,one of my,1
178,of my zoots,1
179,my zoots like,1
258,younger self? growing,1
271,nice and you'll,1
270,taste nice and,1
269,to taste nice,1
268,starts to taste,1
267,never starts to,1
266,whiskey never starts,1
265,and whiskey never,1
264,hard and whiskey,1
263,quite hard and,1
262,beard's quite hard,1
261,a beard's quite,1
260,growing a beard's,1
259,self? growing a,1
257,your younger self?,1
180,zoots like context,1
256,to your younger,1
255,say to your,1
253,would you say,1
252,what would you,1
251,and what would,1
250,3] and what,1
249,[verse 3] and,1
248,give? [verse 3],1
247,[chorus] won't you,1
246,like [chorus] won't,1
245,baby-boomers like [chorus],1
244,that baby-boomers like,1
243,millennial that baby-boomers,1
272,and you'll make,1
273,you'll make a,1
274,make a lot,1
275,a lot of,1
302,you give? [part,1
301,online [chorus] so,1
300,beans online [chorus],1
299,and beans online,1
298,seeds and beans,1
297,fucking seeds and,1
296,on fucking seeds,1
295,amounts on fucking,1
294,obscene amounts on,1
293,spend obscene amounts,1
292,and spend obscene,1
291,drugs and spend,1
290,to drugs and,1
289,addicted to drugs,1
288,get addicted to,1
287,and get addicted,1
286,sunny and get,1
285,somewhere sunny and,1
284,move somewhere sunny,1
283,you'll move somewhere,1
282,'cause you'll move,1
281,funny 'cause you'll,1
280,it's funny 'cause,1
279,and it's funny,1
278,money and it's,1
277,of money and,1
276,lot of money,1
242,a millennial that,1
241,outside a millennial,1
240,go outside a,1
209,27 really isn't,1
207,stds at 27,1
206,getting stds at,1
205,and getting stds,1
204,outside and getting,1
203,going outside and,1
202,fucking going outside,1
201,and fucking going,1
200,pain and fucking,1
199,your pain and,1
198,is your pain,1
197,happiness is your,1
196,for happiness is,1
195,required for happiness,1
194,apparatus required for,1
193,only apparatus required,1
192,the only apparatus,1
191,out the only,1
190,it out the,1
189,took it out,1
188,just took it,1
187,i just took,1
186,debate i just,1
185,modern debate i,1
184,a modern debate,1
183,in a modern,1
182,context in a,1
181,like context in,1
208,at 27 really,1
210,really isn't the,1
239,to go outside,1
211,isn't the vibe,1
238,afraid to go,1
237,and afraid to,1
236,25 and afraid,1
235,was 25 and,1
234,i was 25,1
233,and i was,1
232,arm and i,1
231,her arm and,1
230,on her arm,1
229,tattooed on her,1
228,box tattooed on,1
227,the box tattooed,1
226,had the box,1
225,who had the,1
224,kid who had,1
223,a kid who,1
222,was a kid,1
221,she was a,1
220,16 she was,1
219,at 16 she,1
218,life at 16,1
217,own life at,1
216,her own life,1
215,took her own,1
214,jane took her,1
213,vibe jane took,1
212,the vibe jane,1
574,right? she said,1
576,"said ""i gave",1
1242,jones right through,1
1029,he says it,1
1044,but you need,1
1043,sly but you,1
1042,you're sly but,1
1041,think you're sly,1
1040,you think you're,1
1039,know you think,1
1036,operation and i,1
1035,his operation and,1
1034,with his operation,1
1033,began with his,1
1032,all began with,1
1031,it all began,1
1030,says it all,1
1028,petrol he says,1
1013,danny says we're,1
1027,selling petrol he,1
1026,station selling petrol,1
1025,petrol station selling,1
1024,a petrol station,1
1023,in a petrol,1
1022,works in a,1
1021,he works in,1
1020,but he works,1
1019,simulation but he,1
1018,a simulation but,1
1017,in a simulation,1
1016,living in a,1
1015,we're living in,1
1045,you need some,1
1046,need some imagination,1
1047,some imagination [chorus],1
1048,imagination [chorus] and,1
1095,can't eat and,1
1094,just can't eat,1
1093,but i just,1
1092,situation but i,1
1091,a situation but,1
1090,stage a situation,1
1089,can stage a,1
1088,i can stage,1
1087,beat i can,1
1086,can't beat i,1
1085,just can't beat,1
1083,that i just,1
1082,monkey that i,1
1081,20-stone monkey that,1
1080,a 20-stone monkey,1
1079,got a 20-stone,1
1078,feet got a,1
1077,my feet got,1
1076,control my feet,1
1075,or control my,1
1074,sweating or control,1
1073,stop sweating or,1
1072,can't stop sweating,1
1071,i can't stop,1
1070,[bridge] i can't,1
1069,you [bridge] i,1
1068,with you [bridge],1
1014,says we're living,1
1012,and danny says,1
1097,and there's a,1
935,there's blood on,1
948,[verse 1] danny,1
947,mind [verse 1],1
946,[outro] inside your,1
945,wife [outro] inside,1
944,my wife [outro],1
943,you're my wife,1
942,where you're my,1
941,dreams where you're,1
940,those dreams where,1
939,all those dreams,1
938,you all those,1
937,on you all,1
936,blood on you,1
934,where there's blood,1
1011,2] and danny,1
933,dreams where there's,1
932,had dreams where,1
931,i've had dreams,1
930,life i've had,1
929,with life i've,1
928,on with life,1
927,getting on with,1
926,you getting on,1
925,of you getting,1
924,photographs of you,1
923,the photographs of,1
922,you the photographs,1
921,show you the,1
949,1] danny ran,1
950,danny ran into,1
951,ran into some,1
952,into some complications,1
1009,you [verse 2],1
978,situation [chorus] and,1
977,same situation [chorus],1
976,the same situation,1
975,in the same,1
974,i'm in the,1
973,that i'm in,1
972,is that i'm,1
971,thing is that,1
970,worst thing is,1
969,the worst thing,1
968,vacation the worst,1
967,on vacation the,1
966,he's on vacation,1
965,when he's on,1
964,street when he's,1
963,the street when,1
962,search the street,1
961,gotta search the,1
960,he's gotta search,1
959,conversations he's gotta,1
958,during conversations he's,1
957,asleep during conversations,1
956,falls asleep during,1
955,he falls asleep,1
954,complications he falls,1
953,some complications he,1
1096,eat and there's,1
1098,there's a feeling,1
577,"""i gave you",1
1182,a business out,1
1195,all the applications,1
1194,access all the,1
1193,information access all,1
1192,the information access,1
1191,out the information,1
1190,find out the,1
1189,can find out,1
1188,we can find,1
1187,and we can,1
1186,them and we,1
1185,of them and,1
1184,out of them,1
1183,business out of,1
1181,make a business,1
1166,of it selling,1
1180,we'll make a,1
1179,and we'll make,1
1178,misdemeanours and we'll,1
1177,with misdemeanours and,1
1176,start with misdemeanours,1
1175,men start with,1
1174,black men start,1
1173,the black men,1
1172,suffocate the black,1
1171,then suffocate the,1
1170,and then suffocate,1
1169,melanin and then,1
1168,selling melanin and,1
1196,the applications that,1
1197,applications that are,1
1198,that are hardening,1
1199,are hardening positions,1
1241,the jones right,1
1240,got the jones,1
1239,i got the,1
1238,daddy i got,1
1237,me daddy i,1
1236,poison me daddy,1
1235,and poison me,1
1234,2] and poison,1
1233,it [verse 2],1
1217,decay modernity has,1
1216,to decay modernity,1
1215,left to decay,1
1214,just left to,1
1213,we're just left,1
1212,hearsay we're just,1
1211,only hearsay we're,1
1210,is only hearsay,1
1209,truth is only,1
1208,feelings truth is,1
1207,your feelings truth,1
1206,fuck your feelings,1
1205,oh fuck your,1
1204,miscommunication oh fuck,1
1203,on miscommunication oh,1
1202,based on miscommunication,1
1201,positions based on,1
1200,hardening positions based,1
1167,it selling melanin,1
1165,hell of it,1
1099,a feeling you're,1
1114,to get a,1
1127,trying to pack,1
1126,time trying to,1
1125,the time trying,1
1,1] and be,1
1123,danny spent the,1
1122,think danny spent,1
1121,i think danny,1
1120,bank i think,1
1119,a bank i,1
1118,in a bank,1
1117,job in a,1
1116,a job in,1
1115,get a job,1
1113,try to get,1
1164,the hell of,1
1112,i'll try to,1
1111,oh i'll try,1
1110,[outro] oh i'll,1
1109,you [outro] oh,1
1108,with you [outro],1
1107,that all i,1
1106,true that all,1
1105,it's true that,1
1104,[chorus] it's true,1
1103,embrace [chorus] it's,1
1102,replacing embrace [chorus],1
1101,you're replacing embrace,1
1100,feeling you're replacing,1
1128,to pack in,1
1129,pack in the,1
1130,in the drinks,1
1131,the drinks for,1
1163,for the hell,1
1162,just for the,1
1161,things just for,1
1160,controversial things just,1
1159,saying controversial things,1
1158,heroin saying controversial,1
1157,shooting heroin saying,1
1156,car shooting heroin,1
1155,a car shooting,1
1154,in a car,1
1153,fucking in a,1
1152,we're fucking in,1
1151,1] we're fucking,1
1150,[verse 1] we're,1
1144,but it's not,1
1143,lose but it's,1
1142,i'll lose but,1
1141,that i'll lose,1
1140,i that i'll,1
1139,know i that,1
1138,i know i,1
1137,sick and i,1
1136,feel sick and,1
1135,i feel sick,1
1134,me i feel,1
1133,for me i,1
1132,drinks for me,1
920,can show you,1
919,i can show,1
918,3] i can,1
703,down? my skin,1
719,oh what’s a,1
718,fine oh what’s,1
717,it’s fine oh,1
716,dying it’s fine,1
715,of dying it’s,1
714,i’m scared of,1
713,down? i’m scared,1
712,lay down? i’m,1
708,desired! no gun,1
707,so desired! no,1
706,it’s so desired!,1
705,fire it’s so,1
704,is fire it’s,1
702,lay down? my,1
677,quiet i'm scared,1
694,designer? is that,1
693,that designer? is,1
692,is that designer?,1
691,1] is that,1
690,[verse 1] is,1
689,desired [verse 1],1
688,so desired [verse,1
687,fire so desired,1
686,is fire so,1
683,ooh my skin,1
682,required ooh my,1
681,gun required ooh,1
679,dying no gun,1
720,what’s a fiver?,1
751,say something would,1
752,something would you,1
753,we know [verse,1
780,lay down? we're,1
779,supreme no gun,1
778,want supreme no,1
777,they want supreme,1
776,rifles they want,1
775,want rifles they,1
774,don’t want rifles,1
773,kids don’t want,1
772,down? kids don’t,1
771,lay down? kids,1
770,pariahs am i,1
769,unite pariahs am,1
768,designer unite pariahs,1
767,a designer unite,1
766,i’m a designer,1
765,hey! i’m a,1
764,it hey! i’m,1
763,miss it hey!,1
762,kinda miss it,1
761,i kinda miss,1
760,man i kinda,1
759,listed man i,1
758,being listed man,1
757,council being listed,1
756,2] council being,1
755,[verse 2] council,1
754,know [verse 2],1
678,of dying no,1
676,be quiet i'm,1
917,[verse 3] i,1
618,line i could,1
631,maybe i'll rely,1
630,mind maybe i'll,1
629,your mind maybe,1
628,on your mind,1
627,what's on your,1
626,say what's on,1
625,time say what's,1
624,my time say,1
623,overstay my time,1
622,or overstay my,1
621,sign or overstay,1
620,a sign or,1
619,been a sign,1
617,great line i,1
675,can't be quiet,1
616,a great line,1
615,been a great,1
611,2] i could,1
610,love [verse 2],1
609,in love [verse,1
602,enough what about,1
601,had enough what,1
584,"life"" [chorus] so",1
583,"my life"" [chorus]",1
582,"of my life""",1
580,four years of,1
579,you four years,1
578,gave you four,1
632,i'll rely on,1
633,rely on all,1
634,on all the,1
636,things that made,1
674,i can't be,1
673,ooh i can't,1
672,liar? ooh i,1
671,a liar? ooh,1
664,dying is that,1
663,of dying is,1
660,[intro] i'm scared,1
659,love [intro] i'm,1
658,in love [intro],1
657,and what about,1
656,[chorus] and what,1
655,[instrumental] [chorus] and,1
654,love [instrumental] [chorus],1
653,in love [instrumental],1
649,life [chorus] so,1
648,my life [chorus],1
647,of my life,1
646,the years of,1
645,all the years,1
644,you all the,1
643,give you all,1
642,i'd give you,1
641,because i'd give,1
640,right because i'd,1
639,it right because,1
638,made it right,1
637,that made it,1
781,down? we're scared,1
782,we're scared of,1
785,it's fine what's,1
867,it open just,1
883,will wait until,1
882,i will wait,1
881,maybe i will,1
880,2] maybe i,1
879,[verse 2] maybe,1
878,mind [verse 2],1
875,mind [chorus] inside,1
874,your mind [chorus],1
872,what's inside your,1
871,see what's inside,1
870,to see what's,1
869,just to see,1
868,open just to,1
866,crack it open,1
786,fine what's a,1
865,i'll crack it,1
864,soon i'll crack,1
863,mind soon i'll,1
862,my mind soon,1
861,of my mind,1
860,front of my,1
859,the front of,1
858,at the front,1
857,is at the,1
856,head is at,1
855,your head is,1
854,of your head,1
853,back of your,1
884,wait until you're,1
885,until you're fast,1
886,you're fast asleep,1
887,fast asleep dreaming,1
916,mind [verse 3],1
913,see [chorus] inside,1
912,and see [chorus],1
911,look and see,1
910,is look and,1
909,left is look,1
908,option left is,1
907,only option left,1
906,the only option,1
905,me the only,1
904,with me the,1
903,love with me,1
902,in love with,1
901,you're in love,1
900,dreaming you're in,1
899,are dreaming you're,1
898,you are dreaming,1
897,maybe you are,1
896,see maybe you,1
895,to see maybe,1
894,right to see,1
893,the right to,1
892,have the right,1
891,i have the,1
890,things i have,1
889,dreaming things i,1
888,asleep dreaming things,1
852,the back of,1
851,talk the back,1
850,you talk the,1
817,it's so desired,1
815,is fire it's,1
814,down my skin,1
813,lie down my,1
812,me lie down,1
811,let me lie,1
810,me let me,1
809,let me let,1
808,so let me,1
807,i? so let,1
806,am i? so,1
805,where am i?,1
804,and where am,1
803,fire and where,1
802,on fire and,1
801,it's on fire,1
800,that it's on,1
799,say that it's,1
798,to say that,1
797,have to say,1
796,don't have to,1
795,[bridge] don't have,1
794,something [bridge] don't,1
793,say something [bridge],1
792,listen? we can,1
791,please listen? we,1
790,listen? would you,1
789,please listen? would,1
816,fire it's so,1
818,so desired no,1
849,that you talk,1
819,desired no gun,1
848,way that you,1
847,the way that,1
846,learning the way,1
845,been learning the,1
844,i've been learning,1
843,walk i've been,1
842,you walk i've,1
841,watching you walk,1
840,been watching you,1
839,i've been watching,1
838,1] i've been,1
837,[verse 1] i've,1
836,something [verse 1],1
835,say something [verse,1
832,in in the,1
831,young in in,1
830,oh what's a,1
829,fine oh what's,1
828,it's fine oh,1
827,[outro] i'm scared,1
826,down? [outro] i'm,1
825,lay down? [outro],1
824,it help me,1
823,will it help,1
822,oh will it,1
821,required oh will,1
820,gun required oh,1
2248,mine,1
