,ngram,count
1768,what was wrong with,1
1766,people on what was,1
1752,videos of humans doing,1
1765,informing people on what,1
1764,other; informing people on,1
1763,each other; informing people,1
1762,with each other; informing,1
1761,sex with each other;,1
1760,having sex with each,1
1759,things: having sex with,1
1758,of things: having sex,1
1757,sorts of things: having,1
1756,all sorts of things:,1
1755,doing all sorts of,1
1754,humans doing all sorts,1
1753,of humans doing all,1
1849,ever’ ‘i would like,1
1851,would like that ”,1
1980,could tell you anything,1
1948,again and he would,1
1946,having sex again and,1
1945,people having sex again,1
1944,the people having sex,1
1943,him the people having,1
1942,show him the people,1
1941,and show him the,1
1940,animals and show him,1
1939,cooked animals and show,1
1938,him cooked animals and,1
1937,get him cooked animals,1
1936,would get him cooked,1
1935,he would get him,1
1934,better he would get,1
1933,feel better he would,1
1932,him feel better he,1
1931,make him feel better,1
1930,to make him feel,1
1929,ways to make him,1
1928,clever ways to make,1
1927,many clever ways to,1
1926,so many clever ways,1
1925,had so many clever,1
1924,friend had so many,1
1923,his friend had so,1
1922,sad his friend had,1
1921,got sad his friend,1
1920,man got sad his,1
1919,the man got sad,1
1918,when the man got,1
1947,sex again and he,1
1949,and he would always,1
1852,like that ” said,1
1950,he would always always,1
1979,i could tell you,1
1978,like i could tell,1
1977,feel like i could,1
1976,“i feel like i,1
1975,much “i feel like,1
1974,so much “i feel,1
1973,friend so much “i,1
1972,his friend so much,1
1971,trusted his friend so,1
1970,man trusted his friend,1
1969,the man trusted his,1
1968,happy the man trusted,1
1967,very happy the man,1
1966,him very happy the,1
1965,made him very happy,1
1964,it made him very,1
1963,and it made him,1
1962,favorite and it made,1
1961,man’s favorite and it,1
1960,the man’s favorite and,1
1959,was the man’s favorite,1
1958,one was the man’s,1
1957,this one was the,1
1956,him this one was,1
1955,with him this one,1
1954,agree with him this,1
1953,always agree with him,1
1952,always always agree with,1
1951,would always always agree,1
1917,moon when the man,1
1916,the moon when the,1
1915,even the moon when,1
1914,countries even the moon,1
1881,together except of course,1
1880,everywhere together except of,1
1879,went everywhere together except,1
1878,internet went everywhere together,1
1877,the internet went everywhere,1
1876,and the internet went,1
1875,man and the internet,1
1874,the man and the,1
1873,friend the man and,1
1872,his friend the man,1
1871,took his friend the,1
1870,he took his friend,1
1869,went he took his,1
1868,man went he took,1
1867,the man went he,1
1866,wherever the man went,1
1865,together wherever the man,1
1864,life together wherever the,1
1863,a life together wherever,1
1862,on a life together,1
1861,embarked on a life,1
1860,they embarked on a,1
1859,so they embarked on,1
1858,and so they embarked,1
1857,man and so they,1
1856,the man and so,1
1855,said the man and,1
1854,” said the man,1
1853,that ” said the,1
1882,except of course the,1
1883,of course the places,1
1884,course the places where,1
1900,to birthday parties of,1
1913,different countries even the,1
1912,friends different countries even,1
1911,important friends different countries,1
1910,less important friends different,1
1909,his less important friends,1
1908,of his less important,1
1907,some of his less,1
1906,of some of his,1
1905,children of some of,1
1904,the children of some,1
1903,of the children of,1
1902,parties of the children,1
1901,birthday parties of the,1
1899,went to birthday parties,1
1885,the places where the,1
1898,they went to birthday,1
1897,countryside they went to,1
1896,the countryside they went,1
1895,to the countryside they,1
1894,went to the countryside,1
1893,they went to the,1
1892,go they went to,1
1891,not go they went,1
1890,could not go they,1
1889,internet could not go,1
1888,the internet could not,1
1887,where the internet could,1
1886,places where the internet,1
1802,and he said “internet,1
1179,danny spent the time,1
1278,decay modernity has failed,1
405,lies lies [verse 1],1
419,sat on a train,1
418,you're sat on a,1
417,but you're sat on,1
416,change but you're sat,1
415,would change but you're,1
414,life would change but,1
413,your life would change,1
412,thought your life would,1
411,you thought your life,1
410,bet you thought your,1
409,i bet you thought,1
408,1] i bet you,1
407,[verse 1] i bet,1
406,lies [verse 1] i,1
404,lies lies lies [verse,1
388,take anything as long,1
403,lies lies lies lies,1
402,them lies lies lies,1
401,telling them lies lies,1
400,you telling them lies,1
399,is you telling them,1
398,take is you telling,1
397,can't take is you,1
396,they can't take is,1
395,what they can't take,1
394,true what they can't,1
393,it's true what they,1
392,as it's true what,1
391,long as it's true,1
390,as long as it's,1
420,on a train again,1
421,a train again your,1
422,train again your memories,1
423,again your memories are,1
452,but your death it,1
451,them but your death,1
450,as them but your,1
449,same as them but,1
448,the same as them,1
447,not the same as,1
446,you're not the same,1
445,because you're not the,1
444,goodbye because you're not,1
443,say goodbye because you're,1
442,to say goodbye because,1
441,high to say goodbye,1
440,a high to say,1
439,to a high to,1
438,it to a high,1
437,build it to a,1
436,you build it to,1
435,meant you build it,1
434,really meant you build,1
433,never really meant you,1
432,but never really meant,1
431,said but never really,1
430,you said but never,1
429,things you said but,1
428,for things you said,1
427,sceneries for things you,1
426,are sceneries for things,1
425,memories are sceneries for,1
424,your memories are sceneries,1
389,anything as long as,1
387,can take anything as,1
454,death it won't happen,1
338,take something and then,1
352,love yourself like someone,1
351,times love yourself like,1
350,fourteen times love yourself,1
349,anything fourteen times love,1
348,do anything fourteen times,1
347,and do anything fourteen,1
346,try and do anything,1
345,new try and do,1
344,brand new try and,1
343,it brand new try,1
342,make it brand new,1
341,then make it brand,1
340,and then make it,1
339,something and then make,1
337,petrichor] take something and,1
386,they can take anything,1
336,ii: petrichor] take something,1
335,[part ii: petrichor] take,1
334,cameras? [part ii: petrichor],1
333,the cameras? [part ii:,1
332,of the cameras? [part,1
331,all of the cameras?,1
330,with all of the,1
329,die with all of,1
328,you die with all,1
327,if you die with,1
326,what if you die,1
325,draw what if you,1
324,to draw what if,1
323,how to draw what,1
353,yourself like someone you,1
354,like someone you love,1
355,someone you love one,1
356,you love one you,1
385,time they can take,1
384,your time they can,1
383,ruin your time they,1
382,internet ruin your time,1
381,the internet ruin your,1
380,let the internet ruin,1
379,don't let the internet,1
378,change don't let the,1
377,won't change don't let,1
376,who won't change don't,1
375,self who won't change,1
374,future self who won't,1
373,your future self who,1
372,to your future self,1
371,letter to your future,1
370,a letter to your,1
369,write a letter to,1
368,advice write a letter,1
367,my advice write a,1
366,advice my advice write,1
365,my advice my advice,1
364,of my advice my,1
363,any of my advice,1
362,take any of my,1
361,don't take any of,1
360,love don't take any,1
359,you love don't take,1
358,one you love don't,1
357,love one you love,1
453,your death it won't,1
455,it won't happen to,1
599,"of my life"" [chorus]",1
550,sometimes i sometimes always,1
564,in my mind but,1
563,lonely in my mind,1
562,i'm lonely in my,1
561,times i'm lonely in,1
560,of times i'm lonely,1
559,best of times i'm,1
558,the best of times,1
557,at the best of,1
556,1] at the best,1
555,[verse 1] at the,1
554,sometimes [verse 1] at,1
553,die sometimes [verse 1],1
552,sometimes always wanna die,1
551,i sometimes always wanna,1
549,sometimes sometimes i sometimes,1
530,room for small if,1
548,sometimes sometimes sometimes i,1
547,sometimes sometimes sometimes sometimes,1
546,die sometimes sometimes sometimes,1
545,wanna die sometimes sometimes,1
544,die and i always,1
543,wanna die and i,1
542,always wanna die and,1
538,try [chorus] and i,1
537,just try [chorus] and,1
536,survive; just try [chorus],1
535,can't survive; just try,1
534,you can't survive; just,1
533,if you can't survive;,1
532,small if you can't,1
565,my mind but i,1
566,mind but i can,1
567,but i can find,1
568,i can find something,1
597,four years of my,1
596,you four years of,1
595,gave you four years,1
594,"""i gave you four",1
593,"said ""i gave you",1
592,"she said ""i gave",1
591,"right? she said ""i",1
590,did right? she said,1
589,i did right? she,1
588,that i did right?,1
587,things that i did,1
586,the things that i,1
585,on the things that,1
584,rely on the things,1
583,i rely on the,1
582,would i rely on,1
581,why would i rely,1
580,time why would i,1
579,the time why would,1
578,got the time why,1
577,have got the time,1
576,you have got the,1
575,if you have got,1
574,you if you have,1
573,show you if you,1
572,to show you if,1
571,something to show you,1
570,find something to show,1
569,can find something to,1
531,for small if you,1
529,living room for small,1
456,won't happen to you,1
480,[verse 2] you win,1
494,buying concrete shoes i'll,1
493,in buying concrete shoes,1
492,point in buying concrete,1
491,no point in buying,1
490,there's no point in,1
489,blues there's no point,1
488,the blues there's no,1
487,sing the blues there's,1
486,you sing the blues,1
485,lose you sing the,1
484,you lose you sing,1
483,win you lose you,1
482,you win you lose,1
481,2] you win you,1
479,sometimes [verse 2] you,1
528,video living room for,1
478,die sometimes [verse 2],1
469,pretend [chorus] and i,1
468,i pretend [chorus] and,1
467,friends i pretend [chorus],1
466,your friends i pretend,1
465,and your friends i,1
464,family and your friends,1
463,your family and your,1
462,to your family and,1
461,happens to your family,1
460,it happens to your,1
459,you it happens to,1
458,to you it happens,1
457,happen to you it,1
495,concrete shoes i'll refuse,1
496,shoes i'll refuse [chorus],1
497,i'll refuse [chorus] and,1
498,refuse [chorus] and i,1
527,the video living room,1
526,on the video living,1
525,squeak on the video,1
524,a squeak on the,1
523,but a squeak on,1
522,nothing but a squeak,1
521,it's nothing but a,1
520,try it's nothing but,1
519,i try it's nothing,1
518,when i try it's,1
517,and when i try,1
516,speak and when i,1
515,hardly speak and when,1
514,can hardly speak and,1
513,i can hardly speak,1
512,entropy i can hardly,1
511,through entropy i can,1
510,collapsed through entropy i,1
509,face collapsed through entropy,1
508,a face collapsed through,1
507,geography? a face collapsed,1
506,through geography? a face,1
505,me through geography? a,1
504,i me through geography?,1
503,am i me through,1
502,[bridge] am i me,1
501,die [bridge] am i,1
500,wanna die [bridge] am,1
499,always wanna die [bridge],1
322,draw i've not learned,1
321,to draw i've not,1
320,how to draw i've,1
120,when you get to,1
134,the same in the,1
133,tastes the same in,1
132,all tastes the same,1
131,it all tastes the,1
130,and it all tastes,1
129,lie and it all,1
128,don't lie and it,1
127,friends don't lie and,1
126,like friends don't lie,1
125,age like friends don't,1
124,my age like friends,1
123,to my age like,1
122,get to my age,1
121,you get to my,1
119,things when you get,1
103,weak [pre chorus] and,1
118,couple things when you,1
117,a couple things when,1
116,learn a couple things,1
115,you learn a couple,1
114,1] you learn a,1
113,[verse 1] you learn,1
112,mistake [verse 1] you,1
111,my mistake [verse 1],1
110,and save all the,1
109,[chorus] and save all,1
108,sometimes [chorus] and save,1
107,lonesome sometimes [chorus] and,1
106,and don't wait outside,1
105,chorus] and don't wait,1
135,same in the dark,1
136,in the dark when,1
137,the dark when your,1
138,dark when your vinyl,1
182,in one of my,1
181,hair in one of,1
180,grey hair in one,1
179,a grey hair in,1
178,found a grey hair,1
177,i found a grey,1
176,2] i found a,1
175,[verse 2] i found,1
174,give? [verse 2] i,1
173,you give? [verse 2],1
157,29 [chorus] so just,1
156,at 29 [chorus] so,1
155,enlightened at 29 [chorus],1
154,spiritually enlightened at 29,1
153,getting spiritually enlightened at,1
152,you're getting spiritually enlightened,1
151,times you're getting spiritually,1
150,the times you're getting,1
149,of the times you're,1
148,sign of the times,1
147,a sign of the,1
146,is a sign of,1
145,collection is a sign,1
144,coffee collection is a,1
143,your coffee collection is,1
142,and your coffee collection,1
141,vinyl and your coffee,1
140,your vinyl and your,1
139,when your vinyl and,1
104,[pre chorus] and don't,1
102,me weak [pre chorus],1
316,draw] i've not learned,1
17,ones you like i,1
31,smell of your hair,1
30,the smell of your,1
29,sleep the smell of,1
28,to sleep the smell,1
27,want to sleep the,1
26,just want to sleep,1
25,i just want to,1
24,hug i just want,1
23,to hug i just,1
22,want to hug i,1
21,don't want to hug,1
20,i don't want to,1
19,like i don't want,1
18,you like i don't,1
16,the ones you like,1
101,makes me weak [pre,1
15,jeans the ones you,1
14,those jeans the ones,1
13,me those jeans the,1
12,bought me those jeans,1
11,she bought me those,1
10,light she bought me,1
9,the light she bought,1
8,out the light she,1
7,turn out the light,1
6,then turn out the,1
5,mistake then turn out,1
4,my mistake then turn,1
3,be my mistake then,1
2,and be my mistake,1
32,of your hair reminds,1
33,your hair reminds me,1
34,hair reminds me of,1
35,reminds me of her,1
100,she makes me weak,1
99,but she makes me,1
98,hard but she makes,1
97,me hard but she,1
96,make me hard but,1
95,do make me hard,1
94,you do make me,1
93,speak you do make,1
92,shouldn't speak you do,1
91,we shouldn't speak you,1
90,'cause we shouldn't speak,1
89,called 'cause we shouldn't,1
88,have called 'cause we,1
87,shouldn't have called 'cause,1
86,i shouldn't have called,1
85,2] i shouldn't have,1
84,[verse 2] i shouldn't,1
83,mistake [verse 2] i,1
82,my mistake [verse 2],1
62,[chorus] save all the,1
61,sometimes [chorus] save all,1
60,lonesome sometimes [chorus] save,1
42,so don't wait outside,1
41,chorus] so don't wait,1
40,[pre chorus] so don't,1
39,feet [pre chorus] so,1
38,her feet [pre chorus],1
37,of her feet [pre,1
36,me of her feet,1
183,one of my zoots,1
184,of my zoots like,1
185,my zoots like context,1
268,a beard's quite hard,1
282,a lot of money,1
281,make a lot of,1
280,you'll make a lot,1
279,and you'll make a,1
278,nice and you'll make,1
277,taste nice and you'll,1
276,to taste nice and,1
275,starts to taste nice,1
274,never starts to taste,1
273,whiskey never starts to,1
272,and whiskey never starts,1
271,hard and whiskey never,1
270,quite hard and whiskey,1
269,beard's quite hard and,1
267,growing a beard's quite,1
186,zoots like context in,1
266,self? growing a beard's,1
265,younger self? growing a,1
264,your younger self? growing,1
263,to your younger self?,1
262,say to your younger,1
261,you say to your,1
260,would you say to,1
259,what would you say,1
258,and what would you,1
257,3] and what would,1
256,[verse 3] and what,1
255,give? [verse 3] and,1
254,you give? [verse 3],1
253,[chorus] won't you give,1
283,lot of money and,1
284,of money and it's,1
285,money and it's funny,1
286,and it's funny 'cause,1
315,to draw] i've not,1
314,how to draw] i've,1
313,i: how to draw],1
312,[part i: how to,1
311,give? [part i: how,1
310,you give? [part i:,1
309,won't you give? [part,1
308,online [chorus] so just,1
307,beans online [chorus] so,1
306,and beans online [chorus],1
305,seeds and beans online,1
304,fucking seeds and beans,1
303,on fucking seeds and,1
302,amounts on fucking seeds,1
301,obscene amounts on fucking,1
300,spend obscene amounts on,1
299,and spend obscene amounts,1
298,drugs and spend obscene,1
297,to drugs and spend,1
296,addicted to drugs and,1
295,get addicted to drugs,1
294,and get addicted to,1
293,sunny and get addicted,1
292,somewhere sunny and get,1
291,move somewhere sunny and,1
290,you'll move somewhere sunny,1
289,'cause you'll move somewhere,1
288,funny 'cause you'll move,1
287,it's funny 'cause you'll,1
252,like [chorus] won't you,1
251,baby-boomers like [chorus] won't,1
250,that baby-boomers like [chorus],1
217,isn't the vibe jane,1
215,27 really isn't the,1
214,at 27 really isn't,1
213,stds at 27 really,1
212,getting stds at 27,1
211,and getting stds at,1
210,outside and getting stds,1
209,going outside and getting,1
208,fucking going outside and,1
207,and fucking going outside,1
206,pain and fucking going,1
205,your pain and fucking,1
204,is your pain and,1
203,happiness is your pain,1
202,for happiness is your,1
201,required for happiness is,1
200,apparatus required for happiness,1
199,only apparatus required for,1
198,the only apparatus required,1
197,out the only apparatus,1
196,it out the only,1
195,took it out the,1
194,just took it out,1
193,i just took it,1
192,debate i just took,1
191,modern debate i just,1
190,a modern debate i,1
189,in a modern debate,1
188,context in a modern,1
187,like context in a,1
216,really isn't the vibe,1
218,the vibe jane took,1
249,millennial that baby-boomers like,1
219,vibe jane took her,1
248,a millennial that baby-boomers,1
247,outside a millennial that,1
246,go outside a millennial,1
245,to go outside a,1
244,afraid to go outside,1
243,and afraid to go,1
242,25 and afraid to,1
241,was 25 and afraid,1
240,i was 25 and,1
239,and i was 25,1
238,arm and i was,1
237,her arm and i,1
236,on her arm and,1
235,tattooed on her arm,1
234,box tattooed on her,1
233,the box tattooed on,1
232,had the box tattooed,1
231,who had the box,1
230,kid who had the,1
229,a kid who had,1
228,was a kid who,1
227,she was a kid,1
226,16 she was a,1
225,at 16 she was,1
224,life at 16 she,1
223,own life at 16,1
222,her own life at,1
221,took her own life,1
220,jane took her own,1
598,"years of my life""",1
600,"my life"" [chorus] so",1
1277,to decay modernity has,1
1067,in a simulation but,1
1081,it all began with,1
1080,says it all began,1
1079,he says it all,1
1078,petrol he says it,1
1077,selling petrol he says,1
1076,station selling petrol he,1
1075,petrol station selling petrol,1
1074,a petrol station selling,1
1073,in a petrol station,1
1072,works in a petrol,1
1071,he works in a,1
1070,but he works in,1
1069,simulation but he works,1
1068,a simulation but he,1
1066,living in a simulation,1
1021,thing is that i'm,1
1065,we're living in a,1
1064,says we're living in,1
1063,danny says we're living,1
1062,and danny says we're,1
1061,2] and danny says,1
1060,[verse 2] and danny,1
1059,you [verse 2] and,1
1058,with you [verse 2],1
1028,situation [chorus] and all,1
1027,same situation [chorus] and,1
1026,the same situation [chorus],1
1025,in the same situation,1
1024,i'm in the same,1
1023,that i'm in the,1
1082,all began with his,1
1083,began with his operation,1
1084,with his operation and,1
1085,his operation and i,1
1136,monkey that i just,1
1135,20-stone monkey that i,1
1134,a 20-stone monkey that,1
1133,got a 20-stone monkey,1
1132,feet got a 20-stone,1
1131,my feet got a,1
1130,control my feet got,1
1129,or control my feet,1
1128,sweating or control my,1
1127,stop sweating or control,1
1126,can't stop sweating or,1
1125,i can't stop sweating,1
1124,[bridge] i can't stop,1
1123,you [bridge] i can't,1
1122,with you [bridge] i,1
1121,not with you [bridge],1
1098,imagination [chorus] and all,1
1097,some imagination [chorus] and,1
1096,need some imagination [chorus],1
1095,you need some imagination,1
1094,but you need some,1
1093,sly but you need,1
1092,you're sly but you,1
1091,think you're sly but,1
1090,you think you're sly,1
1089,know you think you're,1
1088,i know you think,1
1087,and i know you,1
1086,operation and i know,1
1022,is that i'm in,1
1020,worst thing is that,1
1138,i just can't beat,1
971,you the photographs of,1
985,blood on you all,1
984,there's blood on you,1
983,where there's blood on,1
982,dreams where there's blood,1
981,had dreams where there's,1
980,i've had dreams where,1
979,life i've had dreams,1
978,with life i've had,1
977,on with life i've,1
976,getting on with life,1
975,you getting on with,1
974,of you getting on,1
973,photographs of you getting,1
972,the photographs of you,1
970,show you the photographs,1
1019,the worst thing is,1
969,can show you the,1
968,i can show you,1
967,3] i can show,1
966,[verse 3] i can,1
965,mind [verse 3] i,1
964,your mind [verse 3],1
960,see [chorus] inside your,1
959,and see [chorus] inside,1
958,look and see [chorus],1
957,is look and see,1
956,left is look and,1
955,option left is look,1
954,only option left is,1
953,the only option left,1
986,on you all those,1
987,you all those dreams,1
988,all those dreams where,1
989,those dreams where you're,1
1018,vacation the worst thing,1
1017,on vacation the worst,1
1016,he's on vacation the,1
1015,when he's on vacation,1
1014,street when he's on,1
1013,the street when he's,1
1012,search the street when,1
1011,gotta search the street,1
1010,he's gotta search the,1
1009,conversations he's gotta search,1
1008,during conversations he's gotta,1
1007,asleep during conversations he's,1
1006,falls asleep during conversations,1
1005,he falls asleep during,1
1004,complications he falls asleep,1
1003,some complications he falls,1
1002,into some complications he,1
1001,ran into some complications,1
1000,danny ran into some,1
999,1] danny ran into,1
998,[verse 1] danny ran,1
997,mind [verse 1] danny,1
996,your mind [verse 1],1
995,[outro] inside your mind,1
994,wife [outro] inside your,1
993,my wife [outro] inside,1
992,you're my wife [outro],1
991,where you're my wife,1
990,dreams where you're my,1
1137,that i just can't,1
1139,just can't beat i,1
601,"life"" [chorus] so what",1
1229,selling melanin and then,1
1243,a business out of,1
1242,make a business out,1
1241,we'll make a business,1
1240,and we'll make a,1
1239,misdemeanours and we'll make,1
1238,with misdemeanours and we'll,1
1237,start with misdemeanours and,1
1236,men start with misdemeanours,1
1235,black men start with,1
1234,the black men start,1
1233,suffocate the black men,1
1232,then suffocate the black,1
1231,and then suffocate the,1
1230,melanin and then suffocate,1
1228,it selling melanin and,1
1212,1] we're fucking in,1
1227,of it selling melanin,1
1226,hell of it selling,1
1225,the hell of it,1
1224,for the hell of,1
1223,just for the hell,1
1222,things just for the,1
1221,controversial things just for,1
1220,saying controversial things just,1
1219,heroin saying controversial things,1
1218,shooting heroin saying controversial,1
1217,car shooting heroin saying,1
1216,a car shooting heroin,1
1215,in a car shooting,1
1214,fucking in a car,1
1244,business out of them,1
1245,out of them and,1
1246,of them and we,1
1247,them and we can,1
1276,left to decay modernity,1
1275,just left to decay,1
1274,we're just left to,1
1273,hearsay we're just left,1
1272,only hearsay we're just,1
1271,is only hearsay we're,1
1270,truth is only hearsay,1
1269,feelings truth is only,1
1268,your feelings truth is,1
1267,fuck your feelings truth,1
1266,oh fuck your feelings,1
1265,miscommunication oh fuck your,1
1264,on miscommunication oh fuck,1
1263,based on miscommunication oh,1
1262,positions based on miscommunication,1
1261,hardening positions based on,1
1260,are hardening positions based,1
1259,that are hardening positions,1
1258,applications that are hardening,1
1257,the applications that are,1
1256,all the applications that,1
1255,access all the applications,1
1254,information access all the,1
1253,the information access all,1
1252,out the information access,1
1251,find out the information,1
1250,can find out the,1
1249,we can find out,1
1248,and we can find,1
1213,we're fucking in a,1
1211,[verse 1] we're fucking,1
1140,can't beat i can,1
1156,you're replacing embrace [chorus],1
1170,to get a job,1
1169,try to get a,1
1168,i'll try to get,1
1167,oh i'll try to,1
1166,[outro] oh i'll try,1
1165,you [outro] oh i'll,1
1164,with you [outro] oh,1
1163,not with you [outro],1
1162,that all i do,1
1161,true that all i,1
1160,it's true that all,1
1159,[chorus] it's true that,1
1158,embrace [chorus] it's true,1
1157,replacing embrace [chorus] it's,1
1155,feeling you're replacing embrace,1
1210,you [verse 1] we're,1
1154,a feeling you're replacing,1
1153,there's a feeling you're,1
1152,and there's a feeling,1
1151,eat and there's a,1
1150,can't eat and there's,1
1149,just can't eat and,1
1148,i just can't eat,1
1147,but i just can't,1
1146,situation but i just,1
1145,a situation but i,1
1144,stage a situation but,1
1143,can stage a situation,1
1142,i can stage a,1
1141,beat i can stage,1
1171,get a job in,1
1172,a job in a,1
1173,job in a bank,1
1174,in a bank i,1
1209,with you [verse 1],1
1208,you it's not living,1
1201,but it's not living,1
1200,lose but it's not,1
1199,i'll lose but it's,1
1198,that i'll lose but,1
1197,i that i'll lose,1
1196,know i that i'll,1
1195,i know i that,1
1194,and i know i,1
1193,sick and i know,1
1192,feel sick and i,1
1191,i feel sick and,1
1190,me i feel sick,1
1189,for me i feel,1
1188,drinks for me i,1
1187,the drinks for me,1
1186,in the drinks for,1
1185,pack in the drinks,1
1184,to pack in the,1
1183,trying to pack in,1
1182,time trying to pack,1
1181,the time trying to,1
1180,spent the time trying,1
1,1] and be my,1
1178,think danny spent the,1
1177,i think danny spent,1
1176,bank i think danny,1
1175,a bank i think,1
952,me the only option,1
951,with me the only,1
950,love with me the,1
718,is that designer? is,1
742,down? i’m scared of,1
741,lay down? i’m scared,1
740,me lay down? i’m,1
736,desired! no gun required!,1
735,so desired! no gun,1
734,it’s so desired! no,1
733,fire it’s so desired!,1
732,is fire it’s so,1
731,skin is fire it’s,1
730,down? my skin is,1
729,lay down? my skin,1
728,me lay down? my,1
720,designer? is that on,1
719,that designer? is that,1
717,1] is that designer?,1
700,can't be quiet i'm,1
716,[verse 1] is that,1
715,desired [verse 1] is,1
714,so desired [verse 1],1
713,fire so desired [verse,1
712,is fire so desired,1
711,skin is fire so,1
709,ooh my skin is,1
708,required ooh my skin,1
707,gun required ooh my,1
706,no gun required ooh,1
705,dying no gun required,1
704,of dying no gun,1
703,scared of dying no,1
702,quiet i'm scared of,1
743,i’m scared of dying,1
744,scared of dying it’s,1
745,of dying it’s fine,1
746,dying it’s fine oh,1
806,down? kids don’t want,1
805,lay down? kids don’t,1
804,me lay down? kids,1
803,pariahs am i a,1
802,unite pariahs am i,1
801,designer unite pariahs am,1
800,a designer unite pariahs,1
799,i’m a designer unite,1
798,hey! i’m a designer,1
797,it hey! i’m a,1
796,miss it hey! i’m,1
795,kinda miss it hey!,1
794,i kinda miss it,1
793,man i kinda miss,1
792,listed man i kinda,1
791,being listed man i,1
790,council being listed man,1
789,2] council being listed,1
788,[verse 2] council being,1
787,know [verse 2] council,1
786,we know [verse 2],1
785,so we know [verse,1
784,something would you please,1
783,say something would you,1
782,and say something would,1
750,what’s a fiver? being,1
749,oh what’s a fiver?,1
748,fine oh what’s a,1
747,it’s fine oh what’s,1
701,be quiet i'm scared,1
699,i can't be quiet,1
949,in love with me,1
640,a sign or overstay,1
654,on all the things,1
653,rely on all the,1
652,i'll rely on all,1
651,maybe i'll rely on,1
650,mind maybe i'll rely,1
649,your mind maybe i'll,1
648,on your mind maybe,1
647,what's on your mind,1
646,say what's on your,1
645,time say what's on,1
644,my time say what's,1
643,overstay my time say,1
642,or overstay my time,1
641,sign or overstay my,1
639,been a sign or,1
698,ooh i can't be,1
638,have been a sign,1
637,line i could have,1
636,great line i could,1
635,a great line i,1
634,been a great line,1
633,have been a great,1
630,2] i could have,1
629,[verse 2] i could,1
628,love [verse 2] i,1
627,in love [verse 2],1
626,more in love [verse,1
619,enough what about these,1
618,had enough what about,1
617,you'd had enough what,1
655,all the things that,1
656,the things that made,1
657,things that made it,1
658,that made it right,1
697,liar? ooh i can't,1
696,a liar? ooh i,1
695,i a liar? ooh,1
689,dying is that on,1
688,of dying is that,1
687,scared of dying is,1
685,[intro] i'm scared of,1
684,love [intro] i'm scared,1
683,in love [intro] i'm,1
682,more in love [intro],1
681,and what about these,1
680,[chorus] and what about,1
679,[instrumental] [chorus] and what,1
678,love [instrumental] [chorus] and,1
677,in love [instrumental] [chorus],1
676,more in love [instrumental],1
671,life [chorus] so what,1
670,my life [chorus] so,1
669,of my life [chorus],1
668,years of my life,1
667,the years of my,1
666,all the years of,1
665,you all the years,1
664,give you all the,1
663,i'd give you all,1
662,because i'd give you,1
661,right because i'd give,1
660,it right because i'd,1
659,made it right because,1
807,kids don’t want rifles,1
808,don’t want rifles they,1
809,want rifles they want,1
899,back of your head,1
913,it open just to,1
912,crack it open just,1
911,i'll crack it open,1
910,soon i'll crack it,1
909,mind soon i'll crack,1
908,my mind soon i'll,1
907,of my mind soon,1
906,front of my mind,1
905,the front of my,1
904,at the front of,1
903,is at the front,1
902,head is at the,1
901,your head is at,1
900,of your head is,1
898,the back of your,1
810,rifles they want supreme,1
897,talk the back of,1
896,you talk the back,1
895,that you talk the,1
894,way that you talk,1
893,the way that you,1
892,learning the way that,1
891,been learning the way,1
890,i've been learning the,1
889,walk i've been learning,1
888,you walk i've been,1
887,watching you walk i've,1
886,been watching you walk,1
885,i've been watching you,1
884,1] i've been watching,1
914,open just to see,1
915,just to see what's,1
916,to see what's inside,1
917,see what's inside your,1
948,you're in love with,1
947,dreaming you're in love,1
946,are dreaming you're in,1
945,you are dreaming you're,1
944,maybe you are dreaming,1
943,see maybe you are,1
942,to see maybe you,1
941,right to see maybe,1
940,the right to see,1
939,have the right to,1
938,i have the right,1
937,things i have the,1
936,dreaming things i have,1
935,asleep dreaming things i,1
934,fast asleep dreaming things,1
933,you're fast asleep dreaming,1
932,until you're fast asleep,1
931,wait until you're fast,1
930,will wait until you're,1
929,i will wait until,1
928,maybe i will wait,1
927,2] maybe i will,1
926,[verse 2] maybe i,1
925,mind [verse 2] maybe,1
924,your mind [verse 2],1
921,mind [chorus] inside your,1
920,your mind [chorus] inside,1
919,inside your mind [chorus],1
918,what's inside your mind,1
883,[verse 1] i've been,1
882,something [verse 1] i've,1
881,say something [verse 1],1
845,am i? so let,1
843,and where am i?,1
842,fire and where am,1
841,on fire and where,1
840,it's on fire and,1
839,that it's on fire,1
838,say that it's on,1
837,to say that it's,1
836,have to say that,1
835,don't have to say,1
834,[bridge] don't have to,1
833,something [bridge] don't have,1
832,say something [bridge] don't,1
831,and say something [bridge],1
830,listen? we can see,1
829,please listen? we can,1
828,you please listen? we,1
827,listen? would you please,1
826,please listen? would you,1
825,you please listen? would,1
822,fine what's a fiver?,1
821,it's fine what's a,1
820,dying it's fine what's,1
817,we're scared of dying,1
816,down? we're scared of,1
815,lay down? we're scared,1
814,me lay down? we're,1
813,supreme no gun required!,1
812,want supreme no gun,1
811,they want supreme no,1
844,where am i? so,1
846,i? so let me,1
880,and say something [verse,1
847,so let me let,1
876,in in the city,1
875,young in in the,1
874,being young in in,1
873,oh what's a fiver?,1
872,fine oh what's a,1
871,it's fine oh what's,1
